38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:14:02.0 (78346)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
14:14:02.0 (121909)|EXECUTION_STARTED
14:14:02.0 (126909)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
14:14:02.0 (493014)|HEAP_ALLOCATE|[72]|Bytes:3
14:14:02.0 (546850)|HEAP_ALLOCATE|[77]|Bytes:152
14:14:02.0 (565728)|HEAP_ALLOCATE|[342]|Bytes:408
14:14:02.0 (584928)|HEAP_ALLOCATE|[355]|Bytes:408
14:14:02.0 (602483)|HEAP_ALLOCATE|[467]|Bytes:48
14:14:02.0 (630873)|HEAP_ALLOCATE|[139]|Bytes:6
14:14:02.0 (646040)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
14:14:02.0 (649532)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:02.0 (657269)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
14:14:02.0 (660922)|STATEMENT_EXECUTE|[1]
14:14:02.0 (666200)|STATEMENT_EXECUTE|[1]
14:14:02.0 (667484)|STATEMENT_EXECUTE|[19]
14:14:02.0 (673326)|METHOD_EXIT|[1]|RecentlyViewedRecords
14:14:02.0 (685474)|SYSTEM_MODE_ENTER|false
14:14:02.0 (695820)|STATEMENT_EXECUTE|[3]
14:14:02.0 (697052)|STATEMENT_EXECUTE|[4]
14:14:02.0 (705840)|HEAP_ALLOCATE|[4]|Bytes:4
14:14:02.0 (786054)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
14:14:02.0 (828678)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:02.0 (866171)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x7db7a335
14:14:02.0 (872466)|HEAP_ALLOCATE|[5]|Bytes:73
14:14:02.0 (884903)|HEAP_ALLOCATE|[5]|Bytes:4
14:14:02.0 (931962)|HEAP_ALLOCATE|[50]|Bytes:5
14:14:02.0 (957768)|HEAP_ALLOCATE|[56]|Bytes:5
14:14:02.0 (965547)|HEAP_ALLOCATE|[64]|Bytes:7
14:14:02.0 (1381431)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
14:14:02.0 (7019707)|SOQL_EXECUTE_END|[5]|Rows:12
14:14:02.0 (7056911)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:14:02.0 (7330305)|HEAP_ALLOCATE|[5]|Bytes:49
14:14:02.0 (7341365)|HEAP_ALLOCATE|[5]|Bytes:8
14:14:02.0 (7354130)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
14:14:02.0 (7357279)|STATEMENT_EXECUTE|[7]
14:14:02.0 (7372695)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
14:14:02.0 (7387062)|HEAP_ALLOCATE|[5]|Bytes:28
14:14:02.0 (7490296)|HEAP_ALLOCATE|[5]|Bytes:52
14:14:02.0 (7513469)|HEAP_ALLOCATE|[5]|Bytes:8
14:14:02.0 (7517181)|HEAP_ALLOCATE|[5]|Bytes:8
14:14:02.0 (7525379)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
14:14:02.0 (7578462)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x7d54b5a1
14:14:02.0 (7584135)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
14:14:02.0 (7611961)|VARIABLE_ASSIGNMENT|[15]|values|{"s":1,"v":"List of size 12 too large to display"}|0x32b5608e
14:14:02.0 (7617565)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
14:14:02.0 (7636220)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Name FROM (53 more) ..."}|0x4a78faa4
14:14:02.0 (7640464)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
14:14:02.0 (7646305)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|12
14:14:02.0 (7649062)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
14:14:02.0 (7653344)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49988
14:14:02.0 (7763746)|HEAP_ALLOCATE|[5]|Bytes:28
14:14:02.0 (7788199)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.hasNext()
14:14:02.0 (7889624)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.hasNext()
14:14:02.0 (7898456)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.next()
14:14:02.0 (8012860)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.next()
14:14:02.0 (8027740)|VARIABLE_SCOPE_BEGIN|[5]|rv|RecentlyViewed|true|false
14:14:02.0 (8055194)|VARIABLE_ASSIGNMENT|[5]|rv|{"s":1,"v":{"Id":"00528000001JBjQAAW","Name":"Ramu Veligeti"}}|0x5149cb1b
14:14:02.0 (8061548)|STATEMENT_EXECUTE|[5]
14:14:02.0 (8063871)|STATEMENT_EXECUTE|[6]
14:14:02.0 (8080513)|HEAP_ALLOCATE|[6]|Bytes:156
14:14:02.0 (8088496)|HEAP_ALLOCATE|[6]|Bytes:8
14:14:02.0 (8097439)|HEAP_ALLOCATE|[6]|Bytes:16
14:14:02.0 (8110348)|CONSTRUCTOR_ENTRY|[6]|01p2800000FELrp|<init>()
14:14:02.0 (8142995)|VARIABLE_SCOPE_BEGIN|[19]|this|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
14:14:02.0 (8180619)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x486160ac
14:14:02.0 (8194590)|STATEMENT_EXECUTE|[19]
14:14:02.0 (8196238)|STATEMENT_EXECUTE|[21]
14:14:02.0 (8197698)|STATEMENT_EXECUTE|[26]
14:14:02.0 (8198768)|STATEMENT_EXECUTE|[28]
14:14:02.0 (8203889)|CONSTRUCTOR_EXIT|[6]|01p2800000FELrp|<init>()
14:14:02.0 (8207100)|VARIABLE_SCOPE_BEGIN|[6]|rvw|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
14:14:02.0 (8232728)|VARIABLE_ASSIGNMENT|[6]|rvw|{}|0x486160ac
14:14:02.0 (8237520)|STATEMENT_EXECUTE|[7]
