38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:53:29.0 (716863)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
16:53:29.0 (750409)|EXECUTION_STARTED
16:53:29.0 (755251)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
16:53:29.0 (934869)|HEAP_ALLOCATE|[72]|Bytes:3
16:53:29.0 (980630)|HEAP_ALLOCATE|[77]|Bytes:152
16:53:29.0 (999473)|HEAP_ALLOCATE|[342]|Bytes:408
16:53:29.0 (1016696)|HEAP_ALLOCATE|[355]|Bytes:408
16:53:29.0 (1033857)|HEAP_ALLOCATE|[467]|Bytes:48
16:53:29.0 (1062276)|HEAP_ALLOCATE|[139]|Bytes:6
16:53:29.0 (1133576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
16:53:29.0 (1139194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:29.0 (1147673)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
16:53:29.0 (1151557)|STATEMENT_EXECUTE|[1]
16:53:29.0 (1163225)|STATEMENT_EXECUTE|[1]
16:53:29.0 (1164424)|STATEMENT_EXECUTE|[19]
16:53:29.0 (1168783)|METHOD_EXIT|[1]|RecentlyViewedRecords
16:53:29.0 (1183316)|SYSTEM_MODE_ENTER|false
16:53:29.0 (1191846)|STATEMENT_EXECUTE|[3]
16:53:29.0 (1193128)|STATEMENT_EXECUTE|[4]
16:53:29.0 (1327412)|HEAP_ALLOCATE|[4]|Bytes:4
16:53:29.0 (1399202)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
16:53:29.0 (1433284)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:29.0 (1469594)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x681ac06c
16:53:29.0 (1475482)|HEAP_ALLOCATE|[5]|Bytes:73
16:53:29.0 (1486187)|HEAP_ALLOCATE|[5]|Bytes:4
16:53:29.0 (1524549)|HEAP_ALLOCATE|[50]|Bytes:5
16:53:29.0 (1544815)|HEAP_ALLOCATE|[56]|Bytes:5
16:53:29.0 (1552751)|HEAP_ALLOCATE|[64]|Bytes:7
16:53:29.0 (1963738)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
16:53:29.0 (7797956)|SOQL_EXECUTE_END|[5]|Rows:12
16:53:29.0 (7820802)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
16:53:29.0 (8058765)|HEAP_ALLOCATE|[5]|Bytes:49
16:53:29.0 (8070123)|HEAP_ALLOCATE|[5]|Bytes:8
16:53:29.0 (8081563)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
16:53:29.0 (8084927)|STATEMENT_EXECUTE|[7]
16:53:29.0 (8096023)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
16:53:29.0 (8102791)|HEAP_ALLOCATE|[5]|Bytes:28
16:53:29.0 (8157548)|HEAP_ALLOCATE|[5]|Bytes:52
16:53:29.0 (8173761)|HEAP_ALLOCATE|[5]|Bytes:8
16:53:29.0 (8176200)|HEAP_ALLOCATE|[5]|Bytes:8
16:53:29.0 (8181456)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
16:53:29.0 (8228842)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x30ccff12
16:53:29.0 (8232622)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
16:53:29.0 (8254125)|VARIABLE_ASSIGNMENT|[15]|values|{"s":1,"v":"List of size 12 too large to display"}|0x4e29ebd
16:53:29.0 (8257114)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
16:53:29.0 (8272431)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Name FROM (53 more) ..."}|0x2703ea09
16:53:29.0 (8274892)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
16:53:29.0 (8278377)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|12
16:53:29.0 (8280124)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
16:53:29.0 (8282510)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49988
16:53:29.0 (8387458)|HEAP_ALLOCATE|[5]|Bytes:28
16:53:29.0 (8411574)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.hasNext()
16:53:29.0 (8477142)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.hasNext()
16:53:29.0 (8485703)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.next()
16:53:29.0 (8579750)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.next()
16:53:29.0 (8605948)|VARIABLE_SCOPE_BEGIN|[5]|rv|RecentlyViewed|true|false
16:53:29.0 (8632514)|VARIABLE_ASSIGNMENT|[5]|rv|{"s":1,"v":{"Id":"00B28000003bDxDEAU","Name":"New Last Week"}}|0x4e3e4bc4
16:53:29.0 (8637460)|STATEMENT_EXECUTE|[5]
16:53:29.0 (8638883)|STATEMENT_EXECUTE|[6]
16:53:29.0 (8651379)|HEAP_ALLOCATE|[6]|Bytes:156
16:53:29.0 (8656418)|HEAP_ALLOCATE|[6]|Bytes:8
16:53:29.0 (8662519)|HEAP_ALLOCATE|[6]|Bytes:16
16:53:29.0 (8673498)|CONSTRUCTOR_ENTRY|[6]|01p2800000FELrp|<init>()
16:53:29.0 (8693987)|VARIABLE_SCOPE_BEGIN|[19]|this|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
16:53:29.0 (8717313)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x5e3933c8
16:53:29.0 (8730703)|STATEMENT_EXECUTE|[19]
16:53:29.0 (8732205)|STATEMENT_EXECUTE|[21]
16:53:29.0 (8733221)|STATEMENT_EXECUTE|[26]
16:53:29.0 (8734090)|STATEMENT_EXECUTE|[28]
16:53:29.0 (8738637)|CONSTRUCTOR_EXIT|[6]|01p2800000FELrp|<init>()
16:53:29.0 (8742359)|VARIABLE_SCOPE_BEGIN|[6]|rvw|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
16:53:29.0 (8767905)|VARIABLE_ASSIGNMENT|[6]|rvw|{}|0x5e3933c8
16:53:29.0 (8770353)|STATEMENT_EXECUTE|[7]
16:53:29.0 (8813884)|HEAP_ALLOCATE|[7]|Bytes:18
16:53:29.0 (8826530)|METHOD_ENTRY|[7]|01p2800000FELrp|RecentlyViewedRecords.getIconURL(String)
16:53:29.0 (8840486)|VARIABLE_SCOPE_BEGIN|[15]|recordId|String|false|false
16:53:29.0 (8846671)|VARIABLE_ASSIGNMENT|[15]|recordId|"00B28000003bDxDEAU"
16:53:29.0 (8850308)|STATEMENT_EXECUTE|[15]
16:53:29.0 (8851399)|STATEMENT_EXECUTE|[16]
16:53:29.0 (10211544)|VARIABLE_SCOPE_BEGIN|[24]|IconUtils.icons16|Map<String,String>|true|true
16:53:29.0 (10227211)|VARIABLE_SCOPE_BEGIN|[11]|IconUtils.icons32|Map<String,String>|true|true
16:53:29.0 (10231676)|VARIABLE_SCOPE_BEGIN|[56]|IconUtils.objectTypes|Map<String,Schema.SObjectType>|true|true
16:53:29.0 (10237890)|VARIABLE_SCOPE_BEGIN|[3]|IconUtils.tabSetDesc|List<Schema.DescribeTabSetResult>|true|true
16:53:29.0 (10252999)|HEAP_ALLOCATE|[16]|Bytes:25
16:53:29.0 (10260040)|HEAP_ALLOCATE|[16]|Bytes:2
16:53:29.0 (10329347)|METHOD_ENTRY|[1]|01p2800000FEN0K|IconUtils.IconUtils()
16:53:29.0 (10332901)|STATEMENT_EXECUTE|[1]
16:53:29.0 (10336787)|STATEMENT_EXECUTE|[1]
16:53:29.0 (10340831)|METHOD_EXIT|[1]|IconUtils
16:53:29.0 (10350805)|METHOD_ENTRY|[16]|01p2800000FEN0K|IconUtils.getIcon16UrlByRecordId(String)
16:53:29.0 (10364171)|VARIABLE_SCOPE_BEGIN|[80]|recordId|String|false|false
16:53:29.0 (10374644)|VARIABLE_ASSIGNMENT|[80]|recordId|"00B28000003bDxDEAU"
16:53:29.0 (10379132)|STATEMENT_EXECUTE|[80]
16:53:29.0 (10380696)|STATEMENT_EXECUTE|[81]
16:53:29.0 (10381681)|STATEMENT_EXECUTE|[82]
16:53:29.0 (10387501)|VARIABLE_SCOPE_BEGIN|[82]|objectAPIName|String|false|false
16:53:29.0 (10392313)|VARIABLE_ASSIGNMENT|[82]|objectAPIName|""
