40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:18:48.0 (65854)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
02:18:48.0 (107250)|EXECUTION_STARTED
02:18:48.0 (111206)|CODE_UNIT_STARTED|[EXTERNAL]|aura
02:18:48.0 (413061)|HEAP_ALLOCATE|[72]|Bytes:3
02:18:48.0 (450781)|HEAP_ALLOCATE|[77]|Bytes:152
02:18:48.0 (474308)|HEAP_ALLOCATE|[342]|Bytes:408
02:18:48.0 (498958)|HEAP_ALLOCATE|[355]|Bytes:408
02:18:48.0 (529760)|HEAP_ALLOCATE|[467]|Bytes:48
02:18:48.0 (563535)|HEAP_ALLOCATE|[139]|Bytes:6
02:18:48.0 (590349)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:18:48.0 (600335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:18:48.0 (616694)|CODE_UNIT_FINISHED|aura
02:18:48.0 (1799558)|EXECUTION_FINISHED
02:18:48.2 (2608735)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
02:18:48.2 (2628208)|EXECUTION_STARTED
02:18:48.2 (2631270)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getObjFields
02:18:48.2 (2671111)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
02:18:48.2 (2751108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
02:18:48.2 (2761172)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
02:18:48.2 (2766618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
02:18:48.2 (2772563)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
02:18:48.2 (2790418)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
02:18:48.2 (2797225)|STATEMENT_EXECUTE|[1]
02:18:48.2 (2800768)|STATEMENT_EXECUTE|[1]
02:18:48.2 (2801604)|STATEMENT_EXECUTE|[196]
02:18:48.2 (2802689)|STATEMENT_EXECUTE|[212]
02:18:48.2 (2806631)|METHOD_EXIT|[1]|AdhocLightningScheduler
02:18:48.2 (2811249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:18:48.2 (2819402)|SYSTEM_MODE_ENTER|false
02:18:48.2 (2827553)|VARIABLE_SCOPE_BEGIN|[65]|so|String|false|false
02:18:48.2 (2847955)|VARIABLE_ASSIGNMENT|[65]|so|"Contract"
02:18:48.2 (2857897)|STATEMENT_EXECUTE|[65]
02:18:48.2 (2859644)|STATEMENT_EXECUTE|[66]
02:18:48.2 (2863076)|HEAP_ALLOCATE|[66]|Bytes:3
02:18:48.2 (2879389)|HEAP_ALLOCATE|[66]|Bytes:11
02:18:48.2 (2917847)|HEAP_ALLOCATE|[50]|Bytes:5
02:18:48.2 (2937579)|HEAP_ALLOCATE|[56]|Bytes:5
02:18:48.2 (2944332)|HEAP_ALLOCATE|[64]|Bytes:7
02:18:48.2 (2988441)|USER_DEBUG|[66]|DEBUG|s==Contract
02:18:48.2 (2997656)|STATEMENT_EXECUTE|[67]
02:18:48.2 (14976289)|HEAP_ALLOCATE|[67]|Bytes:1628
02:18:48.2 (15035396)|VARIABLE_SCOPE_BEGIN|[67]|objSchema|Schema.SObjectType|true|false
02:18:48.2 (15208885)|VARIABLE_ASSIGNMENT|[67]|objSchema|"common.apex.runtime.impl.ApexSObjectTypeToken@244b0892"|0x244b0892
02:18:48.2 (15221631)|STATEMENT_EXECUTE|[68]
02:18:48.2 (15484482)|HEAP_ALLOCATE|[68]|Bytes:4
02:18:48.2 (16103151)|HEAP_ALLOCATE|[68]|Bytes:200
02:18:48.2 (16121762)|VARIABLE_SCOPE_BEGIN|[68]|fieldMap|Map<String,Schema.SObjectField>|true|false
02:18:48.2 (16295298)|VARIABLE_ASSIGNMENT|[68]|fieldMap|"{accountid=AccountId, activatedbyid=ActivatedById, activateddate=ActivatedDate, billingaddress=BillingAddress, billingcity=BillingCity, billingcountry=BillingCountry, billinggeocodeaccuracy=BillingGeocodeAccuracy, billinglatitude=BillingLatitude, billinglongitude=BillingLongitude, billingpostalcode=BillingPostalCode, ...}"|0x28d0592e
02:18:48.2 (16311883)|STATEMENT_EXECUTE|[69]
02:18:48.2 (16319771)|HEAP_ALLOCATE|[69]|Bytes:4
02:18:48.2 (16359545)|VARIABLE_SCOPE_BEGIN|[69]|options|List<List<String>>|true|false
02:18:48.2 (16400387)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16413109)|VARIABLE_ASSIGNMENT|[69]|options|[]|0x1414c5d6
02:18:48.2 (16421262)|STATEMENT_EXECUTE|[70]
02:18:48.2 (16427332)|HEAP_ALLOCATE|[70]|Bytes:4
02:18:48.2 (16449754)|VARIABLE_SCOPE_BEGIN|[70]|l1|List<String>|true|false
02:18:48.2 (16476298)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16483982)|VARIABLE_ASSIGNMENT|[70]|l1|[]|0x1228322e
02:18:48.2 (16491682)|STATEMENT_EXECUTE|[71]
02:18:48.2 (16496562)|HEAP_ALLOCATE|[71]|Bytes:8
02:18:48.2 (16546081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16556540)|STATEMENT_EXECUTE|[72]
02:18:48.2 (16579170)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16587528)|STATEMENT_EXECUTE|[73]
02:18:48.2 (16628519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16676900)|STATEMENT_EXECUTE|[74]
02:18:48.2 (16720169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:200
02:18:48.2 (16746022)|HEAP_ALLOCATE|[78]|Bytes:200
02:18:48.2 (16824835)|HEAP_ALLOCATE|[78]|Bytes:5
02:18:48.2 (16845207)|VARIABLE_SCOPE_BEGIN|[78]|s1|Schema.SObjectField|true|false
02:18:48.2 (16900710)|VARIABLE_ASSIGNMENT|[78]|s1|"common.apex.runtime.impl.ApexFieldToken@6a367cc2"|0x6a367cc2
02:18:48.2 (16908814)|STATEMENT_EXECUTE|[78]
02:18:48.2 (16909894)|STATEMENT_EXECUTE|[79]
02:18:48.2 (16913701)|HEAP_ALLOCATE|[79]|Bytes:4
02:18:48.2 (16931430)|VARIABLE_SCOPE_BEGIN|[79]|l|List<String>|true|false
02:18:48.2 (16950997)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (16957521)|VARIABLE_ASSIGNMENT|[79]|l|[]|0x5496ca2f
02:18:48.2 (16963166)|STATEMENT_EXECUTE|[80]
02:18:48.2 (17006863)|HEAP_ALLOCATE|[80]|Bytes:2
02:18:48.2 (17019706)|VARIABLE_SCOPE_BEGIN|[80]|field|String|false|false
02:18:48.2 (17030650)|VARIABLE_ASSIGNMENT|[80]|field|"Id"
02:18:48.2 (17034872)|STATEMENT_EXECUTE|[82]
02:18:48.2 (17304262)|HEAP_ALLOCATE|[82]|Bytes:8
02:18:48.2 (17332401)|HEAP_ALLOCATE|[82]|Bytes:2
02:18:48.2 (17356384)|HEAP_ALLOCATE|[82]|Bytes:2
02:18:48.2 (17375680)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (17383563)|STATEMENT_EXECUTE|[84]
02:18:48.2 (17474537)|HEAP_ALLOCATE|[84]|Bytes:8
02:18:48.2 (18259038)|HEAP_ALLOCATE|[84]|Bytes:12
02:18:48.2 (18289478)|HEAP_ALLOCATE|[84]|Bytes:2
02:18:48.2 (18300466)|VARIABLE_SCOPE_BEGIN|[84]|dataType|String|false|false
02:18:48.2 (18311987)|VARIABLE_ASSIGNMENT|[84]|dataType|"ID"
02:18:48.2 (18316456)|STATEMENT_EXECUTE|[85]
02:18:48.2 (18318951)|VARIABLE_SCOPE_BEGIN|[85]|objName|String|false|false
02:18:48.2 (18325826)|VARIABLE_ASSIGNMENT|[85]|objName|""
02:18:48.2 (18346171)|STATEMENT_EXECUTE|[92]
02:18:48.2 (18348962)|HEAP_ALLOCATE|[92]|Bytes:2
02:18:48.2 (18352860)|HEAP_ALLOCATE|[92]|Bytes:3
02:18:48.2 (18361504)|HEAP_ALLOCATE|[92]|Bytes:9
02:18:48.2 (18398394)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (18409237)|STATEMENT_EXECUTE|[93]
02:18:48.2 (18440552)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (18455710)|HEAP_ALLOCATE|[78]|Bytes:5
02:18:48.2 (18470117)|VARIABLE_SCOPE_BEGIN|[78]|s1|Schema.SObjectField|true|false
02:18:48.2 (18522604)|VARIABLE_ASSIGNMENT|[78]|s1|"common.apex.runtime.impl.ApexFieldToken@583e3e27"|0x583e3e27
02:18:48.2 (18530223)|STATEMENT_EXECUTE|[78]
02:18:48.2 (18531194)|STATEMENT_EXECUTE|[79]
02:18:48.2 (18534687)|HEAP_ALLOCATE|[79]|Bytes:4
02:18:48.2 (18545503)|VARIABLE_SCOPE_BEGIN|[79]|l|List<String>|true|false
02:18:48.2 (18563648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (18570728)|VARIABLE_ASSIGNMENT|[79]|l|[]|0x1ada8ce7
02:18:48.2 (18575315)|STATEMENT_EXECUTE|[80]
02:18:48.2 (18604722)|HEAP_ALLOCATE|[80]|Bytes:9
02:18:48.2 (18622067)|VARIABLE_SCOPE_BEGIN|[80]|field|String|false|false
02:18:48.2 (18636505)|VARIABLE_ASSIGNMENT|[80]|field|"AccountId"
02:18:48.2 (18641713)|STATEMENT_EXECUTE|[82]
02:18:48.2 (18802882)|HEAP_ALLOCATE|[82]|Bytes:8
02:18:48.2 (18817787)|HEAP_ALLOCATE|[82]|Bytes:9
02:18:48.2 (18833237)|HEAP_ALLOCATE|[82]|Bytes:9
02:18:48.2 (18844211)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (18851346)|STATEMENT_EXECUTE|[84]
02:18:48.2 (18875842)|HEAP_ALLOCATE|[84]|Bytes:8
02:18:48.2 (18900390)|HEAP_ALLOCATE|[84]|Bytes:12
02:18:48.2 (18916225)|HEAP_ALLOCATE|[84]|Bytes:9
02:18:48.2 (18924214)|VARIABLE_SCOPE_BEGIN|[84]|dataType|String|false|false
02:18:48.2 (18934401)|VARIABLE_ASSIGNMENT|[84]|dataType|"REFERENCE"
02:18:48.2 (18938413)|STATEMENT_EXECUTE|[85]
02:18:48.2 (18940652)|VARIABLE_SCOPE_BEGIN|[85]|objName|String|false|false
02:18:48.2 (18947646)|VARIABLE_ASSIGNMENT|[85]|objName|""
02:18:48.2 (18959721)|STATEMENT_EXECUTE|[87]
02:18:48.2 (18960839)|STATEMENT_EXECUTE|[88]
02:18:48.2 (19008529)|HEAP_ALLOCATE|[88]|Bytes:8
02:18:48.2 (19035620)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:18:48.2 (19049512)|HEAP_ALLOCATE|[88]|Bytes:8
02:18:48.2 (19160661)|HEAP_ALLOCATE|[88]|Bytes:4
02:18:48.2 (19177285)|HEAP_ALLOCATE|[88]|Bytes:7
02:18:48.2 (19191290)|HEAP_ALLOCATE|[88]|Bytes:7
02:18:48.2 (19202230)|VARIABLE_ASSIGNMENT|[88]|objName|"Account"
02:18:48.2 (19206629)|STATEMENT_EXECUTE|[89]
02:18:48.2 (19211884)|HEAP_ALLOCATE|[89]|Bytes:30
02:18:48.2 (19233957)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (19240241)|STATEMENT_EXECUTE|[93]
02:18:48.2 (19258384)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (19270215)|HEAP_ALLOCATE|[78]|Bytes:5
02:18:48.2 (19282985)|VARIABLE_SCOPE_BEGIN|[78]|s1|Schema.SObjectField|true|false
02:18:48.2 (19337386)|VARIABLE_ASSIGNMENT|[78]|s1|"common.apex.runtime.impl.ApexFieldToken@b54ce4c"|0xb54ce4c
02:18:48.2 (19344512)|STATEMENT_EXECUTE|[78]
02:18:48.2 (19345442)|STATEMENT_EXECUTE|[79]
02:18:48.2 (19348893)|HEAP_ALLOCATE|[79]|Bytes:4
02:18:48.2 (19359320)|VARIABLE_SCOPE_BEGIN|[79]|l|List<String>|true|false
02:18:48.2 (19376436)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:18:48.2 (19383573)|VARIABLE_ASSIGNMENT|[79]|l|[]|0x176f6a18
02:18:48.2 (19389154)|STATEMENT_EXECUTE|[80]
02:18:48.2 (19422311)|HEAP_ALLOCATE|[80]|Bytes:12
02:18:48.2 (19434216)|VARIABLE_SCOPE_BEGIN|[80]|field|String|false|false
02:18:48.2 (19443177)|VARIABLE_ASSIGNMENT|[80]|field|"Pricebook2Id"
