40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
21:04:49.0 (257120)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:04:49.0 (289437)|EXECUTION_STARTED
21:04:49.0 (292656)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getSobjectNames
21:04:49.0 (366961)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
21:04:49.0 (668145)|HEAP_ALLOCATE|[72]|Bytes:3
21:04:49.0 (708095)|HEAP_ALLOCATE|[77]|Bytes:152
21:04:49.0 (719901)|HEAP_ALLOCATE|[342]|Bytes:408
21:04:49.0 (733418)|HEAP_ALLOCATE|[355]|Bytes:408
21:04:49.0 (746495)|HEAP_ALLOCATE|[467]|Bytes:48
21:04:49.0 (767755)|HEAP_ALLOCATE|[139]|Bytes:6
21:04:49.0 (780201)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:04:49.0 (800739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
21:04:49.0 (815155)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:04:49.0 (819476)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
21:04:49.0 (827768)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
21:04:49.0 (833293)|STATEMENT_EXECUTE|[1]
21:04:49.0 (837623)|STATEMENT_EXECUTE|[1]
21:04:49.0 (838875)|STATEMENT_EXECUTE|[179]
21:04:49.0 (840481)|STATEMENT_EXECUTE|[195]
21:04:49.0 (843839)|METHOD_EXIT|[1]|AdhocLightningScheduler
21:04:49.0 (852122)|SYSTEM_MODE_ENTER|false
21:04:49.0 (859307)|STATEMENT_EXECUTE|[11]
21:04:49.0 (860381)|STATEMENT_EXECUTE|[12]
21:04:49.0 (889738)|HEAP_ALLOCATE|[12]|Bytes:4
21:04:49.0 (954960)|VARIABLE_SCOPE_BEGIN|[12]|objNames|List<AdhocLightningScheduler.SelectOption>|true|false
21:04:49.0 (980719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
21:04:49.0 (1010958)|VARIABLE_ASSIGNMENT|[12]|objNames|[]|0x2b978588
21:04:49.0 (1018034)|STATEMENT_EXECUTE|[13]
21:04:49.0 (1072707)|HEAP_ALLOCATE|[13]|Bytes:160
21:04:49.0 (1078470)|HEAP_ALLOCATE|[13]|Bytes:23
21:04:49.0 (1091769)|HEAP_ALLOCATE|[13]|Bytes:20
21:04:49.0 (1096520)|HEAP_ALLOCATE|[13]|Bytes:8
21:04:49.0 (1112887)|CONSTRUCTOR_ENTRY|[13]|01p2800000FZDMn|<init>(String,String)
21:04:49.0 (1132379)|VARIABLE_SCOPE_BEGIN|[196]|this|AdhocLightningScheduler.SelectOption|true|false
21:04:49.0 (1173391)|VARIABLE_ASSIGNMENT|[196]|this|{}|0x25ed9743
21:04:49.0 (1180501)|VARIABLE_SCOPE_BEGIN|[196]|value|String|false|false
21:04:49.0 (1188575)|VARIABLE_ASSIGNMENT|[196]|value|""
21:04:49.0 (1192531)|VARIABLE_SCOPE_BEGIN|[196]|label|String|false|false
21:04:49.0 (1199563)|VARIABLE_ASSIGNMENT|[196]|label|"--None--"
21:04:49.0 (1204817)|STATEMENT_EXECUTE|[195]
21:04:49.0 (1205929)|STATEMENT_EXECUTE|[211]
21:04:49.0 (1207075)|STATEMENT_EXECUTE|[213]
21:04:49.0 (1207954)|STATEMENT_EXECUTE|[215]
21:04:49.0 (1208808)|STATEMENT_EXECUTE|[217]
21:04:49.0 (1213862)|HEAP_ALLOCATE|[197]|Bytes:6
21:04:49.0 (1249469)|STATEMENT_EXECUTE|[196]
21:04:49.0 (1250836)|STATEMENT_EXECUTE|[197]
21:04:49.0 (1318027)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x25ed9743
21:04:49.0 (1326731)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
21:04:49.0 (1338235)|VARIABLE_ASSIGNMENT|[213]|this.value|""|0x25ed9743
21:04:49.0 (1347455)|STATEMENT_EXECUTE|[198]
21:04:49.0 (1377411)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"value":""}|0x25ed9743
21:04:49.0 (1385578)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"--None--"
21:04:49.0 (1392711)|VARIABLE_ASSIGNMENT|[211]|this.label|"--None--"|0x25ed9743
21:04:49.0 (1400552)|STATEMENT_EXECUTE|[199]
21:04:49.0 (1409251)|HEAP_ALLOCATE|[50]|Bytes:5
21:04:49.0 (1422102)|HEAP_ALLOCATE|[56]|Bytes:5
21:04:49.0 (1429025)|HEAP_ALLOCATE|[64]|Bytes:7
21:04:49.0 (1468377)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"--None--","value":""}|0x25ed9743
21:04:49.0 (1481871)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
21:04:49.0 (1488185)|HEAP_ALLOCATE|[215]|Bytes:5
21:04:49.0 (1494184)|VARIABLE_ASSIGNMENT|[215]|this.disabled|false|0x25ed9743
21:04:49.0 (1501606)|STATEMENT_EXECUTE|[200]
21:04:49.0 (1529791)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"disabled":false,"label":"--None--","value":""}|0x25ed9743
21:04:49.0 (1542491)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
21:04:49.0 (1547828)|HEAP_ALLOCATE|[217]|Bytes:5
21:04:49.0 (1553793)|VARIABLE_ASSIGNMENT|[217]|this.escapeItem|false|0x25ed9743
21:04:49.0 (1564062)|CONSTRUCTOR_EXIT|[13]|01p2800000FZDMn|<init>(String,String)
21:04:49.0 (1577648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
21:04:49.0 (12614647)|HEAP_ALLOCATE|[14]|Bytes:1628
21:04:49.0 (12676731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1628
21:04:49.0 (12770572)|HEAP_ALLOCATE|[14]|Bytes:1628
21:04:49.0 (12827599)|HEAP_ALLOCATE|[14]|Bytes:5
21:04:49.0 (12867489)|VARIABLE_SCOPE_BEGIN|[14]|o|Schema.SObjectType|true|false
21:04:49.0 (13007827)|VARIABLE_ASSIGNMENT|[14]|o|"common.apex.runtime.impl.ApexSObjectTypeToken@5e5718f7"|0x5e5718f7
21:04:49.0 (13018047)|STATEMENT_EXECUTE|[14]
21:04:49.0 (13019328)|STATEMENT_EXECUTE|[15]
21:04:49.0 (13211062)|HEAP_ALLOCATE|[15]|Bytes:4
21:04:49.0 (13235121)|VARIABLE_SCOPE_BEGIN|[15]|objResult|Schema.DescribeSObjectResult|true|false
21:04:49.0 (13299021)|VARIABLE_ASSIGNMENT|[15]|objResult|"common.api.soap.wsdl.DescribeSObjectResult@b5864e5c"|0x1a546da1
21:04:49.0 (13306216)|STATEMENT_EXECUTE|[16]
21:04:49.0 (13312145)|HEAP_ALLOCATE|[16]|Bytes:20
21:04:49.0 (13333184)|HEAP_ALLOCATE|[16]|Bytes:8
21:04:49.0 (13342332)|HEAP_ALLOCATE|[16]|Bytes:8
21:04:49.0 (13354562)|CONSTRUCTOR_ENTRY|[16]|01p2800000FZDMn|<init>(String,String)
21:04:49.0 (13372231)|VARIABLE_SCOPE_BEGIN|[196]|this|AdhocLightningScheduler.SelectOption|true|false
