40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
21:10:57.0 (57972)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:10:57.0 (91877)|EXECUTION_STARTED
21:10:57.0 (95624)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:10:57.0 (389503)|HEAP_ALLOCATE|[72]|Bytes:3
21:10:57.0 (427540)|HEAP_ALLOCATE|[77]|Bytes:152
21:10:57.0 (441939)|HEAP_ALLOCATE|[342]|Bytes:408
21:10:57.0 (456805)|HEAP_ALLOCATE|[355]|Bytes:408
21:10:57.0 (470059)|HEAP_ALLOCATE|[467]|Bytes:48
21:10:57.0 (493758)|HEAP_ALLOCATE|[139]|Bytes:6
21:10:57.0 (513418)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
21:10:57.0 (520035)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
21:10:57.0 (532096)|CODE_UNIT_FINISHED|aura
21:10:57.0 (1650802)|EXECUTION_FINISHED
21:10:57.2 (2312212)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:10:57.2 (2324773)|EXECUTION_STARTED
21:10:57.2 (2327053)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:10:57.2 (2357895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
21:10:57.2 (2364390)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
21:10:57.2 (2373582)|CODE_UNIT_FINISHED|aura
21:10:57.2 (3155632)|EXECUTION_FINISHED
21:10:57.3 (3972544)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:10:57.3 (3989697)|EXECUTION_STARTED
21:10:57.3 (3992482)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getPicklistValues
21:10:57.3 (4037622)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
21:10:57.3 (4093416)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:10:57.3 (4099975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
21:10:57.3 (4103389)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:10:57.3 (4106935)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
21:10:57.3 (4118733)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
21:10:57.3 (4124689)|STATEMENT_EXECUTE|[1]
21:10:57.3 (4129138)|STATEMENT_EXECUTE|[1]
