38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:19:27.0 (69985)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
14:19:27.0 (100331)|EXECUTION_STARTED
14:19:27.0 (104281)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
14:19:27.0 (248989)|HEAP_ALLOCATE|[72]|Bytes:3
14:19:27.0 (288051)|HEAP_ALLOCATE|[77]|Bytes:152
14:19:27.0 (305799)|HEAP_ALLOCATE|[342]|Bytes:408
14:19:27.0 (325782)|HEAP_ALLOCATE|[355]|Bytes:408
14:19:27.0 (343599)|HEAP_ALLOCATE|[467]|Bytes:48
14:19:27.0 (372398)|HEAP_ALLOCATE|[139]|Bytes:6
14:19:27.0 (426248)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
14:19:27.0 (430997)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:19:27.0 (439369)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
14:19:27.0 (443188)|STATEMENT_EXECUTE|[1]
14:19:27.0 (448173)|STATEMENT_EXECUTE|[1]
14:19:27.0 (449526)|STATEMENT_EXECUTE|[19]
14:19:27.0 (454758)|METHOD_EXIT|[1]|RecentlyViewedRecords
14:19:27.0 (465277)|SYSTEM_MODE_ENTER|false
14:19:27.0 (472733)|STATEMENT_EXECUTE|[3]
14:19:27.0 (474263)|STATEMENT_EXECUTE|[4]
14:19:27.0 (568427)|HEAP_ALLOCATE|[4]|Bytes:4
14:19:27.0 (650901)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
14:19:27.0 (690002)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
