38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:13:32.0 (78025)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
14:13:32.0 (107017)|EXECUTION_STARTED
14:13:32.0 (111403)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
14:13:32.0 (286015)|HEAP_ALLOCATE|[72]|Bytes:3
14:13:32.0 (332227)|HEAP_ALLOCATE|[77]|Bytes:152
14:13:32.0 (351965)|HEAP_ALLOCATE|[342]|Bytes:408
14:13:32.0 (379287)|HEAP_ALLOCATE|[355]|Bytes:408
14:13:32.0 (399524)|HEAP_ALLOCATE|[467]|Bytes:48
14:13:32.0 (430474)|HEAP_ALLOCATE|[139]|Bytes:6
14:13:32.0 (495814)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
14:13:32.0 (500581)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:13:32.0 (508627)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
14:13:32.0 (512861)|STATEMENT_EXECUTE|[1]
14:13:32.0 (519397)|STATEMENT_EXECUTE|[1]
14:13:32.0 (520742)|STATEMENT_EXECUTE|[19]
14:13:32.0 (526334)|METHOD_EXIT|[1]|RecentlyViewedRecords
14:13:32.0 (538705)|SYSTEM_MODE_ENTER|false
14:13:32.0 (550295)|STATEMENT_EXECUTE|[3]
14:13:32.0 (551718)|STATEMENT_EXECUTE|[4]
14:13:32.0 (659497)|HEAP_ALLOCATE|[4]|Bytes:4
14:13:32.0 (748859)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
14:13:32.0 (785041)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:13:32.0 (817376)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x5d4cb3e6
14:13:32.0 (823513)|HEAP_ALLOCATE|[5]|Bytes:73
14:13:32.0 (834766)|HEAP_ALLOCATE|[5]|Bytes:4
14:13:32.0 (874706)|HEAP_ALLOCATE|[50]|Bytes:5
14:13:32.0 (899348)|HEAP_ALLOCATE|[56]|Bytes:5
14:13:32.0 (907190)|HEAP_ALLOCATE|[64]|Bytes:7
14:13:32.0 (1244607)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
14:13:32.0 (6708979)|SOQL_EXECUTE_END|[5]|Rows:12
14:13:32.0 (6725361)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:13:32.0 (6894075)|HEAP_ALLOCATE|[5]|Bytes:49
14:13:32.0 (6901104)|HEAP_ALLOCATE|[5]|Bytes:8
14:13:32.0 (6907828)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
14:13:32.0 (6910290)|STATEMENT_EXECUTE|[7]
14:13:32.0 (6918214)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
14:13:32.0 (6924353)|HEAP_ALLOCATE|[5]|Bytes:28
14:13:32.0 (6998010)|HEAP_ALLOCATE|[5]|Bytes:52
14:13:32.0 (7020690)|HEAP_ALLOCATE|[5]|Bytes:8
14:13:32.0 (7025497)|HEAP_ALLOCATE|[5]|Bytes:8
14:13:32.0 (7031359)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
14:13:32.0 (7077070)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x8c3ae5f
14:13:32.0 (7082824)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
14:13:32.0 (7101665)|VARIABLE_ASSIGNMENT|[15]|values|{"s":1,"v":"List of size 12 too large to display"}|0x194ab1bf
14:13:32.0 (7105375)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
14:13:32.0 (7120777)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Name FROM (53 more) ..."}|0xe6f903b
14:13:32.0 (7123112)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
14:13:32.0 (7127039)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|12
14:13:32.0 (7128796)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
14:13:32.0 (7131171)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49988
14:13:32.0 (7212381)|HEAP_ALLOCATE|[5]|Bytes:28
14:13:32.0 (7232959)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.hasNext()
14:13:32.0 (7302138)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.hasNext()
14:13:32.0 (7321526)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.next()
14:13:32.0 (7425296)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.next()
14:13:32.0 (7434390)|VARIABLE_SCOPE_BEGIN|[5]|rv|RecentlyViewed|true|false
14:13:32.0 (7454057)|VARIABLE_ASSIGNMENT|[5]|rv|{"s":1,"v":{"Id":"00528000001JBjQAAW","Name":"Ramu Veligeti"}}|0x1354d995
14:13:32.0 (7457750)|STATEMENT_EXECUTE|[5]
14:13:32.0 (7458981)|STATEMENT_EXECUTE|[6]
14:13:32.0 (7468835)|HEAP_ALLOCATE|[6]|Bytes:156
14:13:32.0 (7473197)|HEAP_ALLOCATE|[6]|Bytes:8
14:13:32.0 (7478833)|HEAP_ALLOCATE|[6]|Bytes:16
14:13:32.0 (7488262)|CONSTRUCTOR_ENTRY|[6]|01p2800000FELrp|<init>()
14:13:32.0 (7501636)|VARIABLE_SCOPE_BEGIN|[19]|this|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
14:13:32.0 (7524210)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x5f5f5509
14:13:32.0 (7537400)|STATEMENT_EXECUTE|[19]
14:13:32.0 (7539276)|STATEMENT_EXECUTE|[21]
14:13:32.0 (7543624)|STATEMENT_EXECUTE|[26]
14:13:32.0 (7544947)|STATEMENT_EXECUTE|[28]
14:13:32.0 (7548579)|CONSTRUCTOR_EXIT|[6]|01p2800000FELrp|<init>()
14:13:32.0 (7551990)|VARIABLE_SCOPE_BEGIN|[6]|rvw|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
14:13:32.0 (7565396)|VARIABLE_ASSIGNMENT|[6]|rvw|{}|0x5f5f5509
14:13:32.0 (7567904)|STATEMENT_EXECUTE|[7]
14:13:32.0 (7619682)|HEAP_ALLOCATE|[7]|Bytes:18
14:13:32.0 (7631916)|METHOD_ENTRY|[7]|01p2800000FELrp|RecentlyViewedRecords.getIconURL(String)
14:13:32.0 (7644321)|VARIABLE_SCOPE_BEGIN|[15]|recordId|String|false|false
14:13:32.0 (7650724)|VARIABLE_ASSIGNMENT|[15]|recordId|"00528000001JBjQAAW"
14:13:32.0 (7654503)|STATEMENT_EXECUTE|[15]
14:13:32.0 (7655703)|STATEMENT_EXECUTE|[16]
14:13:32.0 (7759689)|VARIABLE_SCOPE_BEGIN|[24]|IconUtils.icons16|Map<String,String>|true|true
14:13:32.0 (7763802)|VARIABLE_SCOPE_BEGIN|[11]|IconUtils.icons32|Map<String,String>|true|true
14:13:32.0 (7766149)|VARIABLE_SCOPE_BEGIN|[56]|IconUtils.objectTypes|Map<String,Schema.SObjectType>|true|true
14:13:32.0 (7769094)|VARIABLE_SCOPE_BEGIN|[3]|IconUtils.tabSetDesc|List<Schema.DescribeTabSetResult>|true|true
14:13:32.0 (7778374)|HEAP_ALLOCATE|[16]|Bytes:25
14:13:32.0 (7783643)|HEAP_ALLOCATE|[16]|Bytes:2
14:13:32.0 (7839922)|METHOD_ENTRY|[1]|01p2800000FEN0K|IconUtils.IconUtils()
14:13:32.0 (7842816)|STATEMENT_EXECUTE|[1]
14:13:32.0 (7845995)|STATEMENT_EXECUTE|[1]
14:13:32.0 (7849998)|METHOD_EXIT|[1]|IconUtils
14:13:32.0 (7858597)|METHOD_ENTRY|[16]|01p2800000FEN0K|IconUtils.getIcon16UrlByRecordId(String)
14:13:32.0 (7870309)|VARIABLE_SCOPE_BEGIN|[80]|recordId|String|false|false
14:13:32.0 (7876868)|VARIABLE_ASSIGNMENT|[80]|recordId|"00528000001JBjQAAW"
14:13:32.0 (7881245)|STATEMENT_EXECUTE|[80]
14:13:32.0 (7882847)|STATEMENT_EXECUTE|[81]
14:13:32.0 (7883894)|STATEMENT_EXECUTE|[82]
14:13:32.0 (7889570)|VARIABLE_SCOPE_BEGIN|[82]|objectAPIName|String|false|false
14:13:32.0 (7893661)|VARIABLE_ASSIGNMENT|[82]|objectAPIName|""
14:13:32.0 (7895293)|STATEMENT_EXECUTE|[83]
14:13:32.0 (7953536)|HEAP_ALLOCATE|[83]|Bytes:3
14:13:32.0 (7973798)|VARIABLE_SCOPE_BEGIN|[83]|keyPrefix|String|false|false
14:13:32.0 (7984296)|VARIABLE_ASSIGNMENT|[83]|keyPrefix|"005"
14:13:32.0 (8000127)|METHOD_ENTRY|[84]|01p2800000FEN0K|IconUtils.getObjectTypes()
14:13:32.0 (8019036)|STATEMENT_EXECUTE|[57]
14:13:32.0 (8027524)|STATEMENT_EXECUTE|[58]
14:13:32.0 (8029101)|STATEMENT_EXECUTE|[59]
14:13:32.0 (23591468)|HEAP_ALLOCATE|[59]|Bytes:1628
14:13:32.0 (23930593)|VARIABLE_ASSIGNMENT|[59]|IconUtils.objectTypes|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x2ac6c155
14:13:32.0 (23939706)|STATEMENT_EXECUTE|[61]
14:13:32.0 (23951547)|METHOD_EXIT|[84]|01p2800000FEN0K|IconUtils.getObjectTypes()
14:13:32.0 (24015786)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1628
14:13:32.0 (24120422)|HEAP_ALLOCATE|[84]|Bytes:1628
14:13:32.0 (24176697)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (24203102)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (24268400)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@3a39d400"|0x3a39d400
14:13:32.0 (24273266)|STATEMENT_EXECUTE|[84]
14:13:32.0 (24274943)|STATEMENT_EXECUTE|[85]
14:13:32.0 (24594773)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (24629132)|HEAP_ALLOCATE|[85]|Bytes:3
14:13:32.0 (24634300)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (24643722)|VARIABLE_ASSIGNMENT|[85]|prefix|"800"
14:13:32.0 (24674381)|STATEMENT_EXECUTE|[86]
14:13:32.0 (24685949)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (24700973)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (24755434)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@80cb4b6"|0x80cb4b6
14:13:32.0 (24760041)|STATEMENT_EXECUTE|[84]
14:13:32.0 (24761240)|STATEMENT_EXECUTE|[85]
14:13:32.0 (24834625)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (24849764)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (24857337)|VARIABLE_ASSIGNMENT|[85]|prefix|null
14:13:32.0 (24861097)|STATEMENT_EXECUTE|[86]
14:13:32.0 (24871597)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (24885818)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (24938742)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@145c108b"|0x145c108b
14:13:32.0 (24943119)|STATEMENT_EXECUTE|[84]
14:13:32.0 (24944245)|STATEMENT_EXECUTE|[85]
14:13:32.0 (25012851)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (25027765)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (25034052)|VARIABLE_ASSIGNMENT|[85]|prefix|null
14:13:32.0 (25037144)|STATEMENT_EXECUTE|[86]
14:13:32.0 (25047126)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (25060978)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (25112352)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@521e739c"|0x521e739c
14:13:32.0 (25116899)|STATEMENT_EXECUTE|[84]
14:13:32.0 (25117949)|STATEMENT_EXECUTE|[85]
14:13:32.0 (25236182)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (25249810)|HEAP_ALLOCATE|[85]|Bytes:3
14:13:32.0 (25254346)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (25261221)|VARIABLE_ASSIGNMENT|[85]|prefix|"801"
14:13:32.0 (25271220)|STATEMENT_EXECUTE|[86]
14:13:32.0 (25281621)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (25295568)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (25347316)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@2673240b"|0x2673240b
14:13:32.0 (25351597)|STATEMENT_EXECUTE|[84]
14:13:32.0 (25352652)|STATEMENT_EXECUTE|[85]
14:13:32.0 (25434898)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (25448340)|HEAP_ALLOCATE|[85]|Bytes:3
14:13:32.0 (25452860)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (25459478)|VARIABLE_ASSIGNMENT|[85]|prefix|"0Fy"
14:13:32.0 (25468657)|STATEMENT_EXECUTE|[86]
14:13:32.0 (25478950)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (25492331)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (25542895)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@4bb78d77"|0x4bb78d77
14:13:32.0 (25547177)|STATEMENT_EXECUTE|[84]
14:13:32.0 (25548241)|STATEMENT_EXECUTE|[85]
14:13:32.0 (25609672)|HEAP_ALLOCATE|[85]|Bytes:4
14:13:32.0 (25623776)|VARIABLE_SCOPE_BEGIN|[85]|prefix|String|false|false
14:13:32.0 (25629779)|VARIABLE_ASSIGNMENT|[85]|prefix|null
14:13:32.0 (25632734)|STATEMENT_EXECUTE|[86]
14:13:32.0 (25642869)|HEAP_ALLOCATE|[84]|Bytes:5
14:13:32.0 (25656428)|VARIABLE_SCOPE_BEGIN|[84]|obj|Schema.SObjectType|true|false
14:13:32.0 (25706661)|VARIABLE_ASSIGNMENT|[84]|obj|"common.apex.runtime.impl.ApexSObjectTypeToken@3f1b14c2"|0x3f1b14c2
