40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:21:27.0 (47581)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
14:21:27.0 (78402)|EXECUTION_STARTED
14:21:27.0 (81156)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getSobjectNames
14:21:27.0 (186394)|HEAP_ALLOCATE|[72]|Bytes:3
14:21:27.0 (212164)|HEAP_ALLOCATE|[77]|Bytes:152
14:21:27.0 (224514)|HEAP_ALLOCATE|[342]|Bytes:408
14:21:27.0 (238685)|HEAP_ALLOCATE|[355]|Bytes:408
14:21:27.0 (251105)|HEAP_ALLOCATE|[467]|Bytes:48
14:21:27.0 (274521)|HEAP_ALLOCATE|[139]|Bytes:6
14:21:27.0 (297666)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
14:21:27.0 (334438)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
14:21:27.0 (341085)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
14:21:27.0 (344208)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
14:21:27.0 (347722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
14:21:27.0 (356775)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
14:21:27.0 (362210)|STATEMENT_EXECUTE|[1]
14:21:27.0 (365734)|STATEMENT_EXECUTE|[1]
14:21:27.0 (366675)|STATEMENT_EXECUTE|[196]
14:21:27.0 (368102)|STATEMENT_EXECUTE|[212]
14:21:27.0 (371244)|METHOD_EXIT|[1]|AdhocLightningScheduler
14:21:27.0 (380263)|SYSTEM_MODE_ENTER|false
14:21:27.0 (386583)|STATEMENT_EXECUTE|[11]
14:21:27.0 (387657)|STATEMENT_EXECUTE|[12]
14:21:27.0 (407467)|HEAP_ALLOCATE|[12]|Bytes:4
14:21:27.0 (441587)|VARIABLE_SCOPE_BEGIN|[12]|oNames|List<String>|true|false
14:21:27.0 (469114)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:21:27.0 (487988)|VARIABLE_ASSIGNMENT|[12]|oNames|[]|0x50c9a4c2
14:21:27.0 (494311)|STATEMENT_EXECUTE|[13]
14:21:27.0 (546501)|HEAP_ALLOCATE|[13]|Bytes:4
14:21:27.0 (587663)|VARIABLE_SCOPE_BEGIN|[13]|objNames|List<AdhocLightningScheduler.SelectOption>|true|false
14:21:27.0 (604801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:21:27.0 (611782)|VARIABLE_ASSIGNMENT|[13]|objNames|[]|0x1ed94257
14:21:27.0 (616732)|STATEMENT_EXECUTE|[14]
14:21:27.0 (623688)|HEAP_ALLOCATE|[14]|Bytes:4
14:21:27.0 (632668)|VARIABLE_SCOPE_BEGIN|[14]|oMap|Map<String,String>|true|false
14:21:27.0 (646057)|VARIABLE_ASSIGNMENT|[14]|oMap|{}|0x70d47d01
14:21:27.0 (651207)|STATEMENT_EXECUTE|[15]
14:21:27.0 (659267)|HEAP_ALLOCATE|[15]|Bytes:160
14:21:27.0 (663895)|HEAP_ALLOCATE|[15]|Bytes:23
14:21:27.0 (669318)|HEAP_ALLOCATE|[15]|Bytes:20
14:21:27.0 (673962)|HEAP_ALLOCATE|[15]|Bytes:8
