38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:58:34.0 (49129)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
13:58:34.0 (73430)|EXECUTION_STARTED
13:58:34.0 (76383)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
13:58:34.0 (165050)|HEAP_ALLOCATE|[72]|Bytes:3
13:58:34.0 (185331)|HEAP_ALLOCATE|[77]|Bytes:152
13:58:34.0 (195350)|HEAP_ALLOCATE|[342]|Bytes:408
13:58:34.0 (207047)|HEAP_ALLOCATE|[355]|Bytes:408
13:58:34.0 (218398)|HEAP_ALLOCATE|[467]|Bytes:48
13:58:34.0 (237597)|HEAP_ALLOCATE|[139]|Bytes:6
13:58:34.0 (271373)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
13:58:34.0 (274335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:34.0 (280722)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
13:58:34.0 (284330)|STATEMENT_EXECUTE|[1]
13:58:34.0 (287858)|STATEMENT_EXECUTE|[1]
13:58:34.0 (288962)|STATEMENT_EXECUTE|[19]
13:58:34.0 (293313)|METHOD_EXIT|[1]|RecentlyViewedRecords
13:58:34.0 (300793)|SYSTEM_MODE_ENTER|false
13:58:34.0 (306093)|STATEMENT_EXECUTE|[3]
13:58:34.0 (307081)|STATEMENT_EXECUTE|[4]
13:58:34.0 (360108)|HEAP_ALLOCATE|[4]|Bytes:4
13:58:34.0 (410276)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
13:58:34.0 (435547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:34.0 (459116)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x58d7adfc
13:58:34.0 (464068)|HEAP_ALLOCATE|[5]|Bytes:73
13:58:34.0 (470161)|HEAP_ALLOCATE|[5]|Bytes:4
13:58:34.0 (499470)|HEAP_ALLOCATE|[50]|Bytes:5
13:58:34.0 (512281)|HEAP_ALLOCATE|[56]|Bytes:5
13:58:34.0 (517215)|HEAP_ALLOCATE|[64]|Bytes:7
13:58:34.0 (749003)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
13:58:34.0 (4971422)|SOQL_EXECUTE_END|[5]|Rows:12
13:58:34.0 (4981925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
13:58:34.0 (5103774)|HEAP_ALLOCATE|[5]|Bytes:49
13:58:34.0 (5109642)|HEAP_ALLOCATE|[5]|Bytes:8
13:58:34.0 (5115276)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
13:58:34.0 (5117431)|STATEMENT_EXECUTE|[7]
13:58:34.0 (5124088)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
13:58:34.0 (5128589)|HEAP_ALLOCATE|[5]|Bytes:28
13:58:34.0 (5170714)|HEAP_ALLOCATE|[5]|Bytes:52
13:58:34.0 (5181965)|HEAP_ALLOCATE|[5]|Bytes:8
13:58:34.0 (5183314)|HEAP_ALLOCATE|[5]|Bytes:8
13:58:34.0 (5187627)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
13:58:34.0 (5214382)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x4af084f7
13:58:34.0 (5217807)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
13:58:34.0 (5228249)|VARIABLE_ASSIGNMENT|[15]|values|{"s":1,"v":"List of size 12 too large to display"}|0x74e88dd2
13:58:34.0 (5231146)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
13:58:34.0 (5240138)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Name FROM (53 more) ..."}|0xee68dcb
13:58:34.0 (5241893)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
13:58:34.0 (5244718)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|12
13:58:34.0 (5246136)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
13:58:34.0 (5248350)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49988
13:58:34.0 (5311066)|HEAP_ALLOCATE|[5]|Bytes:28
13:58:34.0 (5326873)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.hasNext()
13:58:34.0 (5376344)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.hasNext()
13:58:34.0 (5380749)|METHOD_ENTRY|[5]||Database.QueryLocatorIterator.next()
13:58:34.0 (5447099)|METHOD_EXIT|[5]||Database.QueryLocatorIterator.next()
13:58:34.0 (5452878)|VARIABLE_SCOPE_BEGIN|[5]|rv|RecentlyViewed|true|false
13:58:34.0 (5467590)|VARIABLE_ASSIGNMENT|[5]|rv|{"s":1,"v":{"Id":"00528000001JBjQAAW","Name":"Ramu Veligeti"}}|0x5c2dab49
13:58:34.0 (5470683)|STATEMENT_EXECUTE|[5]
13:58:34.0 (5471860)|STATEMENT_EXECUTE|[6]
13:58:34.0 (5478449)|HEAP_ALLOCATE|[6]|Bytes:156
13:58:34.0 (5481610)|HEAP_ALLOCATE|[6]|Bytes:8
13:58:34.0 (5486154)|HEAP_ALLOCATE|[6]|Bytes:16
13:58:34.0 (5493901)|CONSTRUCTOR_ENTRY|[6]|01p2800000FELrp|<init>()
13:58:34.0 (5503864)|VARIABLE_SCOPE_BEGIN|[19]|this|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
13:58:34.0 (5519236)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x6c9b3b03
13:58:34.0 (5527868)|STATEMENT_EXECUTE|[19]
13:58:34.0 (5529032)|STATEMENT_EXECUTE|[21]
13:58:34.0 (5529904)|STATEMENT_EXECUTE|[26]
13:58:34.0 (5530763)|STATEMENT_EXECUTE|[28]
13:58:34.0 (5533418)|CONSTRUCTOR_EXIT|[6]|01p2800000FELrp|<init>()
13:58:34.0 (5535914)|VARIABLE_SCOPE_BEGIN|[6]|rvw|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
13:58:34.0 (5544082)|VARIABLE_ASSIGNMENT|[6]|rvw|{}|0x6c9b3b03
13:58:34.0 (5545658)|STATEMENT_EXECUTE|[7]
13:58:34.0 (5574313)|HEAP_ALLOCATE|[7]|Bytes:18
13:58:34.0 (5581510)|METHOD_ENTRY|[7]|01p2800000FELrp|RecentlyViewedRecords.getIconURL(String)
13:58:34.0 (5589635)|VARIABLE_SCOPE_BEGIN|[15]|recordId|String|false|false
13:58:34.0 (5593886)|VARIABLE_ASSIGNMENT|[15]|recordId|"00528000001JBjQAAW"
13:58:34.0 (5596805)|STATEMENT_EXECUTE|[15]
13:58:34.0 (5597922)|STATEMENT_EXECUTE|[16]
13:58:34.0 (5667590)|VARIABLE_SCOPE_BEGIN|[24]|IconUtils.icons16|Map<String,String>|true|true
13:58:34.0 (5670859)|VARIABLE_SCOPE_BEGIN|[11]|IconUtils.icons32|Map<String,String>|true|true
13:58:34.0 (5672916)|VARIABLE_SCOPE_BEGIN|[56]|IconUtils.objectTypes|Map<String,Schema.SObjectType>|true|true
13:58:34.0 (5676037)|VARIABLE_SCOPE_BEGIN|[3]|IconUtils.tabSetDesc|List<Schema.DescribeTabSetResult>|true|true
13:58:34.0 (5682946)|HEAP_ALLOCATE|[16]|Bytes:25
13:58:34.0 (5686580)|HEAP_ALLOCATE|[16]|Bytes:2
13:58:34.0 (5720669)|METHOD_ENTRY|[1]|01p2800000FEN0K|IconUtils.IconUtils()
