38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:18:20.0 (61604)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
17:18:20.0 (94122)|EXECUTION_STARTED
17:18:20.0 (98302)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
17:18:20.0 (248453)|HEAP_ALLOCATE|[72]|Bytes:3
17:18:20.0 (287764)|HEAP_ALLOCATE|[77]|Bytes:152
17:18:20.0 (304869)|HEAP_ALLOCATE|[342]|Bytes:408
17:18:20.0 (324961)|HEAP_ALLOCATE|[355]|Bytes:408
17:18:20.0 (355066)|HEAP_ALLOCATE|[467]|Bytes:48
17:18:20.0 (385179)|HEAP_ALLOCATE|[139]|Bytes:6
17:18:20.0 (458824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
17:18:20.0 (463608)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:18:20.0 (471034)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
17:18:20.0 (474909)|STATEMENT_EXECUTE|[1]
17:18:20.0 (480696)|STATEMENT_EXECUTE|[1]
17:18:20.0 (482024)|STATEMENT_EXECUTE|[19]
17:18:20.0 (486655)|METHOD_EXIT|[1]|RecentlyViewedRecords
17:18:20.0 (495431)|SYSTEM_MODE_ENTER|false
17:18:20.0 (502415)|STATEMENT_EXECUTE|[3]
17:18:20.0 (503730)|STATEMENT_EXECUTE|[4]
17:18:20.0 (609848)|HEAP_ALLOCATE|[4]|Bytes:4
17:18:20.0 (694262)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
17:18:20.0 (725556)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:18:20.0 (765429)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x1468092a
17:18:20.0 (772545)|HEAP_ALLOCATE|[5]|Bytes:73
17:18:20.0 (784677)|HEAP_ALLOCATE|[5]|Bytes:4
17:18:20.0 (824534)|HEAP_ALLOCATE|[50]|Bytes:5
17:18:20.0 (845539)|HEAP_ALLOCATE|[56]|Bytes:5
17:18:20.0 (853037)|HEAP_ALLOCATE|[64]|Bytes:7
17:18:20.0 (1203427)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
17:18:20.0 (7108415)|SOQL_EXECUTE_END|[5]|Rows:12
17:18:20.0 (7126535)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
17:18:20.0 (7345157)|HEAP_ALLOCATE|[5]|Bytes:49
17:18:20.0 (7355079)|HEAP_ALLOCATE|[5]|Bytes:8
17:18:20.0 (7365738)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
17:18:20.0 (7368977)|STATEMENT_EXECUTE|[7]
17:18:20.0 (7380990)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
17:18:20.0 (7388160)|HEAP_ALLOCATE|[5]|Bytes:28
17:18:20.0 (7447282)|HEAP_ALLOCATE|[5]|Bytes:52
17:18:20.0 (7462357)|HEAP_ALLOCATE|[5]|Bytes:8
17:18:20.0 (7464540)|HEAP_ALLOCATE|[5]|Bytes:8
17:18:20.0 (7471017)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
17:18:20.0 (7510379)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x4509f3a6
17:18:20.0 (7513360)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
