40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
21:08:20.0 (65608)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:08:20.0 (112681)|EXECUTION_STARTED
21:08:20.0 (118372)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:08:20.0 (464535)|HEAP_ALLOCATE|[72]|Bytes:3
21:08:20.0 (505761)|HEAP_ALLOCATE|[77]|Bytes:152
21:08:20.0 (529385)|HEAP_ALLOCATE|[342]|Bytes:408
21:08:20.0 (559613)|HEAP_ALLOCATE|[355]|Bytes:408
21:08:20.0 (586585)|HEAP_ALLOCATE|[467]|Bytes:48
21:08:20.0 (620048)|HEAP_ALLOCATE|[139]|Bytes:6
21:08:20.0 (644622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
21:08:20.0 (654529)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
21:08:20.0 (671864)|CODE_UNIT_FINISHED|aura
21:08:20.0 (1507153)|EXECUTION_FINISHED
21:08:20.2 (2203437)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:08:20.2 (2220983)|EXECUTION_STARTED
21:08:20.2 (2223866)|CODE_UNIT_STARTED|[EXTERNAL]|aura
21:08:20.2 (2267131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
21:08:20.2 (2276541)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
21:08:20.2 (2291767)|CODE_UNIT_FINISHED|aura
21:08:20.2 (2938356)|EXECUTION_FINISHED
21:08:20.3 (3634240)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
21:08:20.3 (3652187)|EXECUTION_STARTED
21:08:20.3 (3654979)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getRefObjFields
21:08:20.3 (3692825)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
21:08:20.3 (3785590)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:08:20.3 (3796683)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
21:08:20.3 (3802639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
21:08:20.3 (3809517)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
21:08:20.3 (3825092)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
21:08:20.3 (3834516)|STATEMENT_EXECUTE|[1]
21:08:20.3 (3840815)|STATEMENT_EXECUTE|[1]
21:08:20.3 (3842722)|STATEMENT_EXECUTE|[182]
21:08:20.3 (3844388)|STATEMENT_EXECUTE|[198]
21:08:20.3 (3850191)|METHOD_EXIT|[1]|AdhocLightningScheduler
21:08:20.3 (3858257)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
21:08:20.3 (3863617)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
21:08:20.3 (3874550)|SYSTEM_MODE_ENTER|false
21:08:20.3 (3886344)|VARIABLE_SCOPE_BEGIN|[86]|so|String|false|false
21:08:20.3 (3914832)|VARIABLE_ASSIGNMENT|[86]|so|"Contract"
21:08:20.3 (3924598)|VARIABLE_SCOPE_BEGIN|[86]|fldName|String|false|false
21:08:20.3 (3937897)|VARIABLE_ASSIGNMENT|[86]|fldName|"AccountId"
21:08:20.3 (3948576)|STATEMENT_EXECUTE|[86]
21:08:20.3 (3950732)|STATEMENT_EXECUTE|[87]
21:08:20.3 (3955302)|HEAP_ALLOCATE|[87]|Bytes:3
21:08:20.3 (3963336)|HEAP_ALLOCATE|[87]|Bytes:2
21:08:20.3 (3978396)|HEAP_ALLOCATE|[87]|Bytes:22
21:08:20.3 (4017677)|HEAP_ALLOCATE|[50]|Bytes:5
21:08:20.3 (4043071)|HEAP_ALLOCATE|[56]|Bytes:5
21:08:20.3 (4055968)|HEAP_ALLOCATE|[64]|Bytes:7
21:08:20.3 (4112021)|USER_DEBUG|[87]|DEBUG|s==Contract==AccountId
21:08:20.3 (4129051)|STATEMENT_EXECUTE|[88]
21:08:20.3 (19361739)|HEAP_ALLOCATE|[88]|Bytes:1628
21:08:20.3 (19424773)|VARIABLE_SCOPE_BEGIN|[88]|objSchema|Schema.SObjectType|true|false
21:08:20.3 (19580139)|VARIABLE_ASSIGNMENT|[88]|objSchema|"common.apex.runtime.impl.ApexSObjectTypeToken@371e8a09"|0x371e8a09
21:08:20.3 (19589034)|STATEMENT_EXECUTE|[89]
21:08:20.3 (19811528)|HEAP_ALLOCATE|[89]|Bytes:4
21:08:20.3 (20229143)|HEAP_ALLOCATE|[89]|Bytes:200
21:08:20.3 (20539333)|HEAP_ALLOCATE|[89]|Bytes:8
21:08:20.3 (20580783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
21:08:20.3 (20596361)|HEAP_ALLOCATE|[89]|Bytes:8
21:08:20.3 (20711013)|HEAP_ALLOCATE|[89]|Bytes:4
21:08:20.3 (21296941)|HEAP_ALLOCATE|[89]|Bytes:296
21:08:20.3 (21311399)|VARIABLE_SCOPE_BEGIN|[89]|fieldMap|Map<String,Schema.SObjectField>|true|false
21:08:20.3 (21526970)|VARIABLE_ASSIGNMENT|[89]|fieldMap|"{acchierarchy__haschildwithchanges__c=accHierarchy__hasChildWithChanges__c, acchierarchy__hierarchy_parents__c=accHierarchy__Hierarchy_Parents__c, acchierarchy__on_previous_hierarchy_level__c=accHierarchy__On_Previous_Hierarchy_Level__c, acchierarchy__topparentid__c=accHierarchy__TopParentId__c, accountnumber=AccountNumber, accountsource=AccountSource, active__c=Active__c, annualrevenue=AnnualRevenue, billingaddress=BillingAddress, billingcity=BillingCity, ...}"|0x7b5b0ea2
21:08:20.3 (21550023)|STATEMENT_EXECUTE|[90]
21:08:20.3 (21556979)|HEAP_ALLOCATE|[90]|Bytes:4
21:08:20.3 (21595000)|VARIABLE_SCOPE_BEGIN|[90]|options|List<List<String>>|true|false
21:08:20.3 (21621643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
21:08:20.3 (21633033)|VARIABLE_ASSIGNMENT|[90]|options|[]|0x4f11508
21:08:20.3 (21639055)|STATEMENT_EXECUTE|[91]
21:08:20.3 (21643890)|HEAP_ALLOCATE|[91]|Bytes:4
21:08:20.3 (21664133)|VARIABLE_SCOPE_BEGIN|[91]|l1|List<String>|true|false
21:08:20.3 (21682133)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
21:08:20.3 (21688249)|VARIABLE_ASSIGNMENT|[91]|l1|[]|0x28a40ecb
21:08:20.3 (21693242)|STATEMENT_EXECUTE|[92]
21:08:20.3 (21696595)|HEAP_ALLOCATE|[92]|Bytes:8
21:08:20.3 (21738217)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
21:08:20.3 (21745251)|STATEMENT_EXECUTE|[93]
