38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:01:07.0 (89007)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
14:01:07.0 (129230)|EXECUTION_STARTED
14:01:07.0 (133979)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
14:01:07.0 (310729)|HEAP_ALLOCATE|[72]|Bytes:3
14:01:07.0 (356611)|HEAP_ALLOCATE|[77]|Bytes:152
14:01:07.0 (383317)|HEAP_ALLOCATE|[342]|Bytes:408
14:01:07.0 (414118)|HEAP_ALLOCATE|[355]|Bytes:408
14:01:07.0 (445768)|HEAP_ALLOCATE|[467]|Bytes:48
14:01:07.0 (490324)|HEAP_ALLOCATE|[139]|Bytes:6
14:01:07.0 (570429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
14:01:07.0 (579364)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:01:07.0 (590467)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
14:01:07.0 (596229)|STATEMENT_EXECUTE|[1]
14:01:07.0 (609311)|STATEMENT_EXECUTE|[1]
14:01:07.0 (611847)|STATEMENT_EXECUTE|[19]
14:01:07.0 (617930)|METHOD_EXIT|[1]|RecentlyViewedRecords
14:01:07.0 (631338)|SYSTEM_MODE_ENTER|false
14:01:07.0 (643469)|STATEMENT_EXECUTE|[3]
14:01:07.0 (646004)|STATEMENT_EXECUTE|[4]
14:01:07.0 (765448)|HEAP_ALLOCATE|[4]|Bytes:4
14:01:07.0 (841387)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
14:01:07.0 (875882)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:01:07.0 (907524)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x742b042b
14:01:07.0 (915866)|HEAP_ALLOCATE|[5]|Bytes:73
14:01:07.0 (930860)|HEAP_ALLOCATE|[5]|Bytes:4
14:01:07.0 (981933)|HEAP_ALLOCATE|[50]|Bytes:5
14:01:07.0 (1011997)|HEAP_ALLOCATE|[56]|Bytes:5
14:01:07.0 (1024295)|HEAP_ALLOCATE|[64]|Bytes:7
14:01:07.0 (1345367)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
14:01:07.0 (6291531)|SOQL_EXECUTE_END|[5]|Rows:12
14:01:07.0 (6308429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
