38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:58:44.0 (551931)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
13:58:44.0 (588972)|EXECUTION_STARTED
13:58:44.0 (595900)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
13:58:44.0 (864612)|HEAP_ALLOCATE|[72]|Bytes:3
13:58:44.0 (970690)|HEAP_ALLOCATE|[77]|Bytes:152
13:58:44.0 (1003388)|HEAP_ALLOCATE|[342]|Bytes:408
13:58:44.0 (1041912)|HEAP_ALLOCATE|[355]|Bytes:408
13:58:44.0 (1077132)|HEAP_ALLOCATE|[467]|Bytes:48
13:58:44.0 (1127550)|HEAP_ALLOCATE|[139]|Bytes:6
13:58:44.0 (1239028)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
13:58:44.0 (1280391)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:44.0 (1318881)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
13:58:44.0 (1325722)|STATEMENT_EXECUTE|[1]
13:58:44.0 (1333496)|STATEMENT_EXECUTE|[1]
13:58:44.0 (1336117)|STATEMENT_EXECUTE|[19]
13:58:44.0 (1366024)|METHOD_EXIT|[1]|RecentlyViewedRecords
13:58:44.0 (1388362)|SYSTEM_MODE_ENTER|false
13:58:44.0 (1563804)|STATEMENT_EXECUTE|[3]
13:58:44.0 (1566869)|STATEMENT_EXECUTE|[4]
13:58:44.0 (1730432)|HEAP_ALLOCATE|[4]|Bytes:4
13:58:44.0 (1853316)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
13:58:44.0 (2032345)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:44.0 (2081894)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x1d640e57
13:58:44.0 (2091726)|HEAP_ALLOCATE|[5]|Bytes:73
13:58:44.0 (2107799)|HEAP_ALLOCATE|[5]|Bytes:4
13:58:44.0 (2165866)|HEAP_ALLOCATE|[50]|Bytes:5
13:58:44.0 (2204419)|HEAP_ALLOCATE|[56]|Bytes:5
