38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:50:50.0 (84900)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-08:00
16:50:50.0 (122072)|EXECUTION_STARTED
16:50:50.0 (127321)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
16:50:50.0 (289633)|HEAP_ALLOCATE|[72]|Bytes:3
16:50:50.0 (330017)|HEAP_ALLOCATE|[77]|Bytes:152
16:50:50.0 (351618)|HEAP_ALLOCATE|[342]|Bytes:408
16:50:50.0 (382186)|HEAP_ALLOCATE|[355]|Bytes:408
16:50:50.0 (413874)|HEAP_ALLOCATE|[467]|Bytes:48
16:50:50.0 (452973)|HEAP_ALLOCATE|[139]|Bytes:6
16:50:50.0 (520321)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
16:50:50.0 (527430)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:50:50.0 (540135)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
16:50:50.0 (545779)|STATEMENT_EXECUTE|[1]
16:50:50.0 (551944)|STATEMENT_EXECUTE|[1]
16:50:50.0 (554074)|STATEMENT_EXECUTE|[19]
16:50:50.0 (560734)|METHOD_EXIT|[1]|RecentlyViewedRecords
16:50:50.0 (573823)|SYSTEM_MODE_ENTER|false
16:50:50.0 (584901)|STATEMENT_EXECUTE|[3]
16:50:50.0 (587315)|STATEMENT_EXECUTE|[4]
16:50:50.0 (706225)|HEAP_ALLOCATE|[4]|Bytes:4
16:50:50.0 (782772)|VARIABLE_SCOPE_BEGIN|[4]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
16:50:50.0 (812209)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:50:50.0 (856250)|VARIABLE_ASSIGNMENT|[4]|rvList|{"s":1,"v":[]}|0x4d9a874e
16:50:50.0 (864755)|HEAP_ALLOCATE|[5]|Bytes:73
16:50:50.0 (876031)|HEAP_ALLOCATE|[5]|Bytes:4
16:50:50.0 (927002)|HEAP_ALLOCATE|[50]|Bytes:5
16:50:50.0 (956229)|HEAP_ALLOCATE|[56]|Bytes:5
16:50:50.0 (972670)|HEAP_ALLOCATE|[64]|Bytes:7
16:50:50.0 (1375590)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecentlyViewed 
16:50:50.0 (9732323)|SOQL_EXECUTE_END|[5]|Rows:12
16:50:50.0 (9762075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
16:50:50.0 (9970403)|HEAP_ALLOCATE|[5]|Bytes:49
16:50:50.0 (9984344)|HEAP_ALLOCATE|[5]|Bytes:8
16:50:50.0 (9998628)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
16:50:50.0 (10003782)|STATEMENT_EXECUTE|[7]
16:50:50.0 (10017432)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
16:50:50.0 (10025994)|HEAP_ALLOCATE|[5]|Bytes:28
