40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:37:51.0 (51901)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
01:37:51.0 (84355)|EXECUTION_STARTED
01:37:51.0 (87246)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getSobjectNames
01:37:51.0 (165854)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
01:37:51.0 (336938)|HEAP_ALLOCATE|[72]|Bytes:3
01:37:51.0 (363662)|HEAP_ALLOCATE|[77]|Bytes:152
01:37:51.0 (377569)|HEAP_ALLOCATE|[342]|Bytes:408
01:37:51.0 (391996)|HEAP_ALLOCATE|[355]|Bytes:408
01:37:51.0 (406290)|HEAP_ALLOCATE|[467]|Bytes:48
01:37:51.0 (429275)|HEAP_ALLOCATE|[139]|Bytes:6
01:37:51.0 (442335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
01:37:51.0 (447073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
01:37:51.0 (450362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
01:37:51.0 (454185)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
01:37:51.0 (461541)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
01:37:51.0 (467030)|STATEMENT_EXECUTE|[1]
01:37:51.0 (470187)|STATEMENT_EXECUTE|[1]
01:37:51.0 (471197)|STATEMENT_EXECUTE|[197]
01:37:51.0 (472601)|STATEMENT_EXECUTE|[213]
01:37:51.0 (476613)|METHOD_EXIT|[1]|AdhocLightningScheduler
01:37:51.0 (486227)|SYSTEM_MODE_ENTER|false
01:37:51.0 (494207)|STATEMENT_EXECUTE|[11]
01:37:51.0 (495280)|STATEMENT_EXECUTE|[12]
01:37:51.0 (500776)|HEAP_ALLOCATE|[12]|Bytes:4
01:37:51.0 (535186)|VARIABLE_SCOPE_BEGIN|[12]|oNames|List<String>|true|false
01:37:51.0 (569821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:37:51.0 (590361)|VARIABLE_ASSIGNMENT|[12]|oNames|[]|0x3b04caba
01:37:51.0 (596289)|STATEMENT_EXECUTE|[13]
01:37:51.0 (599283)|HEAP_ALLOCATE|[13]|Bytes:4
01:37:51.0 (641588)|VARIABLE_SCOPE_BEGIN|[13]|objNames|List<AdhocLightningScheduler.SelectOption>|true|false
01:37:51.0 (658052)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:37:51.0 (663105)|VARIABLE_ASSIGNMENT|[13]|objNames|[]|0x470b4421
01:37:51.0 (668185)|STATEMENT_EXECUTE|[14]
01:37:51.0 (673473)|HEAP_ALLOCATE|[14]|Bytes:4
01:37:51.0 (682643)|VARIABLE_SCOPE_BEGIN|[14]|oMap|Map<String,String>|true|false
01:37:51.0 (696909)|VARIABLE_ASSIGNMENT|[14]|oMap|{}|0x4de7b3ac
01:37:51.0 (701788)|STATEMENT_EXECUTE|[15]
01:37:51.0 (761236)|HEAP_ALLOCATE|[15]|Bytes:160
01:37:51.0 (767420)|HEAP_ALLOCATE|[15]|Bytes:23
01:37:51.0 (780030)|HEAP_ALLOCATE|[15]|Bytes:20
01:37:51.0 (784723)|HEAP_ALLOCATE|[15]|Bytes:8
01:37:51.0 (800450)|CONSTRUCTOR_ENTRY|[15]|01p2800000FZDMn|<init>(String,String)
01:37:51.0 (819304)|VARIABLE_SCOPE_BEGIN|[214]|this|AdhocLightningScheduler.SelectOption|true|false
01:37:51.0 (858820)|VARIABLE_ASSIGNMENT|[214]|this|{}|0x55d8efd
01:37:51.0 (865404)|VARIABLE_SCOPE_BEGIN|[214]|value|String|false|false
01:37:51.0 (874370)|VARIABLE_ASSIGNMENT|[214]|value|""
