40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:21:36.0 (52687)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
02:21:36.0 (83209)|EXECUTION_STARTED
02:21:36.0 (86180)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FZDMn|AdhocLightningScheduler.getSobjectNames
02:21:36.0 (206476)|HEAP_ALLOCATE|[72]|Bytes:3
02:21:36.0 (237444)|HEAP_ALLOCATE|[77]|Bytes:152
02:21:36.0 (253398)|HEAP_ALLOCATE|[342]|Bytes:408
02:21:36.0 (268497)|HEAP_ALLOCATE|[355]|Bytes:408
02:21:36.0 (282922)|HEAP_ALLOCATE|[467]|Bytes:48
02:21:36.0 (306913)|HEAP_ALLOCATE|[139]|Bytes:6
02:21:36.0 (332931)|VARIABLE_SCOPE_BEGIN|[3]|AdhocLightningScheduler.showFields|Boolean|false|true
02:21:36.0 (373306)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:26
02:21:36.0 (378457)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
02:21:36.0 (381930)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
02:21:36.0 (385974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
02:21:36.0 (395502)|METHOD_ENTRY|[1]|01p2800000FZDMn|AdhocLightningScheduler.AdhocLightningScheduler()
02:21:36.0 (406237)|STATEMENT_EXECUTE|[1]
02:21:36.0 (409777)|STATEMENT_EXECUTE|[1]
02:21:36.0 (410780)|STATEMENT_EXECUTE|[196]
02:21:36.0 (411904)|STATEMENT_EXECUTE|[212]
02:21:36.0 (416931)|METHOD_EXIT|[1]|AdhocLightningScheduler
02:21:36.0 (425359)|SYSTEM_MODE_ENTER|false
02:21:36.0 (433382)|STATEMENT_EXECUTE|[11]
02:21:36.0 (434448)|STATEMENT_EXECUTE|[12]
02:21:36.0 (456132)|HEAP_ALLOCATE|[12]|Bytes:4
02:21:36.0 (494306)|VARIABLE_SCOPE_BEGIN|[12]|oNames|List<String>|true|false
02:21:36.0 (524275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:21:36.0 (544050)|VARIABLE_ASSIGNMENT|[12]|oNames|[]|0x3b30635d
02:21:36.0 (553118)|STATEMENT_EXECUTE|[13]
02:21:36.0 (627269)|HEAP_ALLOCATE|[13]|Bytes:4
02:21:36.0 (673741)|VARIABLE_SCOPE_BEGIN|[13]|objNames|List<AdhocLightningScheduler.SelectOption>|true|false
02:21:36.0 (691859)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:21:36.0 (699343)|VARIABLE_ASSIGNMENT|[13]|objNames|[]|0x55e44c30
02:21:36.0 (704864)|STATEMENT_EXECUTE|[14]
02:21:36.0 (713688)|HEAP_ALLOCATE|[14]|Bytes:4
